"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"41328","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C181418","","","AHTRZLM","A measurement of the alpha-hydroxytriazolam a biological specimen.","C181418","Alpha-Hydroxytriazolam","Alpha-Hydroxytriazolam Measurement"
"41329","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C122091","","","ALA","A measurement of the alanine in a biological specimen.","C122091","Alanine","Alanine Measurement"
"41330","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C147292","","","ALA1ALB","A relative measurement (ratio or percentage) of the Apolipoprotein A1 to Apolipoprotein B in a biological specimen.","C147292","Apolipoprotein A1/Apolipoprotein B","Apolipoprotein A1 to Apolipoprotein B Ratio Measurement"
"41331","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C158222","","","ALAALB","A relative measurement (ratio) of the total apolipoprotein A to apolipoprotein B in a biological specimen.","C158222","Apolipoprotein A/Apolipoprotein B","Apolipoprotein A to Apolipoprotein B Ratio Measurement"
"41332","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C64431","","","ALB","A measurement of the albumin protein in a biological specimen.","C64431","Albumin;Microalbumin","Albumin Measurement"
"41333","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C147293","","","ALBC","A measurement of the albumin clearance in a biological specimen.","C147293","Albumin Clearance","Albumin Clearance"
"41334","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C74761","","","ALBCREAT","A relative measurement (ratio) of the albumin to the creatinine in a biological specimen.","C74761","Albumin/Creatinine;Microalbumin/Creatinine Ratio","Albumin To Creatinine Protein Ratio Measurement"
"41335","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C150814","","","ALBEXR","A measurement of the amount of albumin excreted in a biological specimen over a defined period of time (e.g. one hour).","C150814","Albumin Excretion Rate","Albumin Excretion Rate"
"41336","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C158228","","","ALBGALB","A relative measurement (ratio or percentage) of the glycated albumin to total albumin in a biological specimen.","C158228","Glycated Albumin/Albumin;Glycosylated Albumin/Albumin","Glycated Albumin to Albumin Ratio Measurement"
"41337","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C74894","","","ALBGLOB","The ratio of albumin to globulin in a biological specimen.","C74894","Albumin/Globulin","Albumin to Globulin Ratio Measurement"
"41338","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C122092","","","ALBGLYCA","A measurement of the glycated albumin present in a biological specimen.","C122092","Glycated Albumin","Glycated Albumin Measurement"
"41339","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C154734","","","ALBIDX","A relative measurement (ratio) of the albumin in cerebrospinal fluid to albumin in serum or plasma in a biological specimen.","C154734","Albumin Index","Albumin Index"
"41340","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C103453","","","ALBPROT","A relative measurement (ratio or percentage) of the albumin to total protein in a biological specimen.","C103453","Albumin/Total Protein","Albumin to Total Protein Ratio Measurement"
"41341","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C154743","","","ALDEPX","A measurement of the aldrin epoxidase in a biological specimen.","C154743","Aldrin Epoxidase","Aldrin Epoxidase Measurement"
"41342","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C74731","","","ALDOLASE","A measurement of the aldolase enzyme in a biological specimen.","C74731","Aldolase","Aldolase Measurement"
"41343","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C74841","","","ALDSTRN","A measurement of the aldosterone hormone in a biological specimen.","C74841","Aldosterone","Aldosterone Measurement"
"41344","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C184566","","","ALFNTNL","A measurement of the alfentanil in a biological specimen.","C184566","Alfentanil","Alfentanil Measurement"
"41345","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C154762","","","ALLOILE","A measurement of the alloisoleucine in a biological specimen.","C154762","Alloisoleucine","Alloisoleucine Measurement"
"41346","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C184519","","","ALOX5","A measurement of the arachidonate 5-lipoxygenase in a biological specimen.","C184519","5-Lipoxygenase;5-LO;5-LOX;ALOX5;Arachidonate 5-Lipoxygenase","Arachidonate 5-Lipoxygenase Measurement"
"41347","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C64432","","","ALP","A measurement of the alkaline phosphatase in a biological specimen.","C64432","Alkaline Phosphatase","Alkaline Phosphatase Measurement"
"41348","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C147294","","","ALPBALP","A relative measurement (ratio or percentage) of the bone specific alkaline phosphatase isoform to total alkaline phosphatase in a biological specimen.","C147294","Alk Phos, Bone/Total Alk Phos;Alkaline Phosphatase, Bone/Total Alkaline Phosphatase","Bone Alkaline Phosphatase to Total Alkaline Phosphatase Ratio Measurement"
"41349","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C92287","","","ALPBS","A measurement of the bone specific alkaline phosphatase isoform in a biological specimen.","C92287","Bone Specific Alkaline Phosphatase","Bone Specific Alkaline Phosphatase Measurement"
"41350","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C79438","","","ALPCREAT","A relative measurement (ratio or percentage) of the alkaline phosphatase to creatinine in a biological specimen.","C79438","Alkaline Phosphatase/Creatinine","Alkaline Phosphatase to Creatinine Ratio Measurement"
"41351","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C165942","","","ALPEXR","A measurement of the amount of alkaline phosphatase being excreted in a biological specimen over a defined amount of time (e.g. one hour).","C165942","Alkaline Phosphatase Excretion Rate","Alkaline Phosphatase Excretion Rate"
"41352","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C147295","","","ALPIALP","A relative measurement (ratio or percentage) of the intestinal specific alkaline phosphatase isoform to total alkaline phosphatase in a biological specimen.","C147295","Alk Phos, Intestinal/Total Alk Phos;Alkaline Phosphatase, Intestinal/Total Alkaline Phosphatase","Intestinal Alkaline Phosphatase to Total Alkaline Phosphatase Ratio Measurement"
"41353","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C119266","","","ALPIS","A measurement of the intestinal specific alkaline phosphatase isoform in a biological specimen.","C119266","Intestinal Specific Alkaline Phosphatase","Intestinal Specific Alkaline Phosphatase Measurement"
"41354","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C139091","","","ALPISOE","A measurement of the alkaline phosphatase isoenzyme in a biological specimen.","C139091","Alkaline Phosphatase Isoenzyme","Alkaline Phosphatase Isoenzyme Measurement"
"41355","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C147296","","","ALPLALP","A relative measurement (ratio or percentage) of the liver specific alkaline phosphatase isoform to total alkaline phosphatase in a biological specimen.","C147296","Alk Phos, Liver/Total Alk Phos;Alkaline Phosphatase, Liver/Total Alkaline Phosphatase","Liver Alkaline Phosphatase to Total Alkaline Phosphatase Ratio Measurement"
"41356","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C119267","","","ALPLS","A measurement of the liver specific alkaline phosphatase isoform in a biological specimen.","C119267","Liver Specific Alkaline Phosphatase","Liver Specific Alkaline Phosphatase Measurement"
"41357","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C184508","","","ALPPALP","A relative measurement (ratio or percentage) of the placental specific alkaline phosphatase isoform to total alkaline phosphatase in a biological specimen.","C184508","Alk Phos, Placental/Total Alk Phos;Alkaline Phosphatase, Placental/Total Alkaline Phosphatase","Placental Alkaline Phosphatase to Total Alkaline Phosphatase Measurement"
"41358","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C184509","","","ALPPS","A measurement of the placental specific alkaline phosphatase isoform in a biological specimen.","C184509","Placental Specific Alkaline Phosphatase","Placental Specific Alkaline Phosphatase Measurement"
"41359","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C75370","","","ALPRZLM","A measurement of the alprazolam present in a biological specimen.","C75370","Alprazolam","Alprazolam Measurement"
"41360","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C163419","","","ALS","A measurement of the acid labile subunit in a biological specimen.","C163419","Acid Labile Subunit;ALS;IGFALS;Insulin Like Growth Factor Binding Protein Acid Labile Subunit","Acid Labile Subunit Measurement"
"41361","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C64433","","","ALT","A measurement of the alanine aminotransferase in a biological specimen.","C64433","Alanine Aminotransferase;SGPT","Alanine Aminotransferase Measurement"
"41362","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C106498","","","ALTAST","A relative measurement (ratio or percentage) of the alanine aminotransferase (ALT) to aspartate aminotransferase (AST) present in a sample.","C106498","ALT/AST","Alanine Aminotransferase to Aspartate Aminotransferase Ratio Measurement"
"41363","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C103349","","","ALTCPHRL","A measurement of the alpha tocopherol in a biological specimen.","C103349","Alpha Tocopherol","Alpha Tocopherol Measurement"
"41364","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C111127","","","ALUMINUM","A measurement of aluminum in a biological specimen.","C111127","Al;Aluminum","Aluminum Measurement"
"41365","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C184539","","","AM2201","A measurement of the synthetic cannabinoid AM-2201 in a biological specimen.","C184539","AM-2201;AM2201","AM-2201 Measurement"
"41366","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C184538","","","AM694N5H","A measurement of the synthetic cannabinoid metabolite AM694 N-5-hydroxypentyl in a biological specimen.","C184538","AM694 N-5-hydroxypentyl","AM694 N-5-hydroxypentyl Measurement"
"41367","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C81975","","","AMA","A measurement of the antimitochondrial antibodies in a biological specimen.","C81975","Antimitochondrial Antibodies;Mitochondrial Antibody","Antimitochondrial Antibody Measurement"
"41368","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C147297","","","AMABARAB","A relative measurement (ratio or percentage) of the acetylcholine receptor modulation antibody to the total acetylcholine receptor antibodies in a biological specimen.","C147297","ACH Receptor Modulation Antibody/ACH Receptor Antibody;ACH Receptor Modulatn Ab/ACH Receptor Ab","Acetylcholine Receptor Modulation Antibody to Acetylcholine Receptor Antibody Ratio Measurement"
"41369","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C132364","","","AMACR","A measurement of the alpha-methylacyl coenzyme A racemase in a biological specimen.","C132364","Alpha-Methylacyl Coenzyme A Racemase","Alpha-Methylacyl Coenzyme A Racemase Measurement"
"41370","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C75363","","","AMBRBTL","A measurement of the amobarbital present in a biological specimen.","C75363","Amobarbital","Amobarbital Measurement"
"41371","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C132365","","","AMCRMRNA","A measurement of the alpha-methylacyl coenzyme A racemase mRNA in a biological specimen.","C132365","AMACR mRNA","Alpha-Methylacyl Coenzyme A Racemase mRNA Measurement"
"41372","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C120625","","","AMH","A measurement of the anti-Mullerian hormone in a biological specimen.","C120625","Anti-Mullerian Hormone","Anti-Mullerian Hormone Measurement"
"41373","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C74799","","","AMMONIA","A measurement of the ammonia in a biological specimen.","C74799","Ammonia;NH3","Ammonia Measurement"
"41374","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C81183","","","AMNOACID","A measurement of the total amino acids in a biological specimen.","C81183","AA;Amino Acids","Amino Acid Measurement"
"41375","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C74666","","","AMORPHSD","A measurement of the amorphous sediment present in a biological specimen.","C74666","Amorphous Debris;Amorphous Sediment","Amorphous Sediment Measurement"
"41376","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C75347","","","AMPEA","A measurement of the alpha-methylphenethylamine in a biological specimen.","C75347","Alpha-Methylphenethylamine;Amphetamine","Amphetamine Measurement"
"41377","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C74687","","","AMPHET","A measurement of any amphetamine class drug present in a biological specimen.","C74687","Amphetamine","Amphetamine Drug Class Measurement"
"41378","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C102262","","","AMPHETD","A measurement of the dextroamphetamine in a biological specimen.","C102262","d-amphetamine;Dextroamphetamine","Dextroamphetamine Measurement"
"41379","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C64434","","","AMYLASE","A measurement of the total enzyme amylase in a biological specimen.","C64434","Amylase","Amylase Measurement"
"41380","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C111243","","","AMYLASEM","A measurement of macroamylase in a biological specimen.","C111243","Macroamylase","Macroamylase Measurement"
"41381","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C98767","","","AMYLASEP","A measurement of the pancreatic enzyme amylase in a biological specimen.","C98767","Amylase, Pancreatic;Pancreatic Amylase Isoenzyme","Pancreatic Amylase Measurement"
"41382","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C98780","","","AMYLASES","A measurement of the salivary enzyme amylase in a biological specimen.","C98780","Amylase, Salivary;Salivary Amylase Isoenzyme","Salivary Amylase Measurement"
"41383","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C103352","","","AMYLB38","A measurement of amyloid beta protein which is composed of peptides 1 to 38 in a biological specimen.","C103352","Amyloid Beta 1-38;Amyloid Beta 38;Amyloid Beta 38 Protein","Amyloid Beta 1-38 Measurement"
"41384","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C103353","","","AMYLB40","A measurement of amyloid beta protein which is composed of peptides 1 to 40 in a biological specimen.","C103353","Amyloid Beta 1-40;Amyloid Beta 40;Amyloid Beta 40 Protein","Amyloid Beta 1-40 Measurement"
"41385","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C184518","","","AMYLB41","A measurement of amyloid beta protein which is composed of peptides 1 to 41 in a biological specimen.","C184518","Amyloid Beta 1-41;Amyloid Beta 41;Amyloid Beta 41 Protein","Amyloid Beta 1-41 Measurement"
"41386","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C84809","","","AMYLB42","A measurement of amyloid beta protein which is composed of peptides 1 to 42 in a biological specimen.","C84809","Amyloid Beta 1-42;Amyloid Beta 42;Amyloid Beta 42 Protein","Beta Amyloid 42 Measurement"
"41387","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C125940","","","AMYLOIDA","A measurement of the total amyloid A in a biological specimen.","C125940","Amyloid A","Amyloid A Measurement"
"41388","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C81999","","","AMYLOIDB","A measurement of the total amyloid beta in a biological specimen.","C81999","Amyloid, Beta;Beta Amyloid","Beta Amyloid Measurement"
"41389","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C81998","","","AMYLOIDP","A measurement of the total amyloid P in a biological specimen.","C81998","Amyloid P;Amyloid P Component;SAP;Serum Amyloid P Component","Amyloid P Measurement"
"41390","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C74916","","","ANA","A measurement of the total antinuclear antibodies (antibodies that attack the body's own tissue) in a biological specimen.","C74916","Antinuclear Antibodies","Antinuclear Antibody Measurement"
"41391","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047-C176313","","","ANAB","A measurement of the total anti-neutrophil antibody in a biological specimen.","C176313","Anti-Neutrophil Antibody","Anti-Neutrophil Antibody Measurement"
