"id","alt_label","definition","identifier","notation","pref_label","uri"
"4348","Index Finger","The second finger from the radial side of the hand, next to the thumb. (NCI)","C52835","HAND DIGIT 2","Hand Digit 2","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52835"
"4349","Middle Finger Artery","Any of the arteries that supply blood to the middle finger, either the ulnar or radial proper digital artery.","C177998","HAND DIGIT 3 ARTERY","Hand Digit 3 Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C177998"
"4350","Middle Finger","The middle or third finger from the radial side of the hand. (NCI)","C52836","HAND DIGIT 3","Hand Digit 3","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52836"
"4351","Ring Finger Artery","Any of the arteries that supply blood to the ring finger, either the ulnar or radial proper digital artery.","C177999","HAND DIGIT 4 ARTERY","Hand Digit 4 Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C177999"
"4352","Ring Finger","The fourth finger from the radial side of the hand. (NCI)","C52837","HAND DIGIT 4","Hand Digit 4","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52837"
"4353","Little Finger Artery","Any of the arteries that supply blood to the little finger, either the ulnar or radial proper digital artery.","C177997","HAND DIGIT 5 ARTERY","Hand Digit 5 Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C177997"
"4354","Little Finger","The fifth and smallest finger from the radial side of the hand. (NCI)","C52838","HAND DIGIT 5","Hand Digit 5","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52838"
"4355","Hand Phalanx","A bone of the hand. (NCI)","C52771","HAND PHALANX","Hand Phalanx","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C52771"
"4356","Hand","The distal portion of the upper extremity. It consists of the carpus, metacarpus, and digits. (NCI)","C32712","HAND","Hand","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32712"
"4357","","The part of the roof of the mouth supported by bone.","C12230","HARD PALATE","Hard Palate","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12230"
"4358","","The area of the body comprising the skull, facial bones and the cervical vertebrae, sinuses, orbits, salivary glands, oral cavity, oropharynx, larynx, thyroid, facial and neck musculature, soft tissue and lymph nodes draining these areas.","C12418","HEAD AND NECK","Head and Neck","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12418"
"4359","Head of the Humerus","The upper rounded part of the humerus that fits into the glenoid cavity of the scapula. (NCI)","C32720","HEAD OF THE HUMERUS","Head of the Humerus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32720"
"4360","","The portion of the body containing the mouth, the brain and multiple sensory organs.","C12419","HEAD","Head","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12419"
"4361","","A hollow muscular organ which receives the blood from the veins and pumps it into the arteries.","C12727","HEART","Heart","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12727"
"4362","Apex of the Heart","The most outer superficial part of the heart which is situated on the left 5th intercostal space. (NCI)","C32126","HEART, APEX","Apex of the Heart","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32126"
"4363","Cardiac Atrium","The smaller chamber(s) of the heart that receives blood from the peripheral circulation and/or the lungs.","C12728","HEART, ATRIUM","Cardiac Atrium","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12728"
"4364","Base of the Heart","The superior portion of the heart located opposite to the apical portion. It is formed mainly by the left atrium. (NCI)","C48589","HEART, BASE","Base of the Heart","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C48589"
"4365","","A small muscular pouch located in the wall of the left atrium.","C127643","HEART, LEFT ATRIAL APPENDAGE","Left Atrial Appendage","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C127643"
"4366","","The smaller chamber on the left side of the heart, which receives oxygenated blood from the pulmonary veins and pumps it through the left atrioventricular valve into the left ventricle.","C12869","HEART, LEFT ATRIUM","Left Atrium","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12869"
"4367","Left Ventricle","The larger chamber on the left side of the heart, which receives oxygenated blood from the left atrium and pumps it through the aortic valve into the aorta.","C12871","HEART, LEFT VENTRICLE","Left Ventricle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12871"
"4368","","The structure through which blood flows from the left ventricle into the aortic root.","C127644","HEART, LEFT VENTRICULAR OUTFLOW TRACT","Left Ventricular Outflow Tract","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C127644"
"4369","","The wall of the left ventricle, comprising anterior, inferior, lateral, apical, basal wall; and excluding the interventricular septum.","C127645","HEART, LEFT VENTRICULAR WALL","Left Ventricular Wall","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C127645"
"4370","","A small muscular pouch located in the wall of the right atrium.","C127646","HEART, RIGHT ATRIAL APPENDAGE","Right Atrial Appendage","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C127646"
"4371","","The smaller chamber on the right side of the heart, which receives deoxygenated blood from the body and pumps it through the right atrioventricular valve into the right ventricle.","C12868","HEART, RIGHT ATRIUM","Right Atrium","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12868"
"4372","Right Ventricle","The larger chamber on the right side of the heart, which receives deoxygenated blood from the right atrium and pumps it through the pulmonic valve into the pulmonary arteries.","C12870","HEART, RIGHT VENTRICLE","Right Ventricle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12870"
"4373","","The lateral segment of the right ventricular wall, excluding the anterior and inferior right ventricular wall.","C127647","HEART, RIGHT VENTRICULAR FREE WALL","Right Ventricular Free Wall","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C127647"
"4374","","The structure through which blood flows from the right ventricle into the pulmonary trunk.","C127648","HEART, RIGHT VENTRICULAR OUTFLOW TRACT","Right Ventricular Outflow Tract","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C127648"
"4375","","The wall of the right ventricle, comprising anterior, inferior, and lateral walls; and excluding the interventricular septum.","C127649","HEART, RIGHT VENTRICULAR WALL","Right Ventricular Wall","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C127649"
"4376","Cardiac Septum","The tissue in the heart that separates the two atria (atrial septum) and the two ventricles (ventricular septum). (NCI)","C49485","HEART, SEPTUM","Heart Septum","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C49485"
"4377","Cardiac Ventricle","The larger chamber(s) of the heart that receives blood from an atrium and pushes it out of the heart into the peripheral circulation and/or the lungs.","C12730","HEART, VENTRICLE","Cardiac Ventricle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12730"
"4378","","The tissue layers that form the cardiac ventricle. They include myocardium, endocardium, and pericardium. (NCI)","C119295","HEART, VENTRICULAR WALL","Ventricular Wall of the Heart","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C119295"
"4379","","The rounded back part of the foot below the ankle and behind the arch. (NCI)","C161381","HEEL OF THE FOOT","Heel of the Foot","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C161381"
"4380","Heel of the Palm","The raised part of the palm of the hand that is adjacent to the wrist. (NCI)","C161382","HEEL OF THE HAND","Heel of the Hand","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C161382"
"4381","","An artery arising from the celiac trunk that supplies the liver and branches to form the cystic, gastro-duodenalis and pyloric arteries.","C32729","HEPATIC ARTERY","Hepatic Artery","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32729"
"4382","","Lymph node(s) adjacent to the liver.","C77640","HEPATIC LYMPH NODE","Hepatic Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C77640"
"4383","","The blood vessels that drain blood from the central veins of the liver into the inferior vena cava.","C32736","HEPATIC VEIN","Hepatic Vein","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32736"
"4384","","The body system that includes the liver, gallbladder, and associated ducts.","C43612","HEPATOBILIARY SYSTEM","Hepatobiliary System","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C43612"
"4385","","A lymph node located in the hilum of the lung within the mediastinum.","C98187","HILAR LYMPH NODE","Pulmonary Hilar Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C98187"
"4386","Hilar","Refers to the area associated with the hilum. (NCI)","C25724","HILAR","Hilar","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C25724"
"4387","","The posterior, rear or lower limb of an animal.","C77625","HINDLIMB","Hind Limb","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C77625"
"4388","","A group of muscles generally extending from the pubis to the femur; primary function is adduction of the thigh.","C53039","HIP ADDUCTORS","Adductor Group of the Leg","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C53039"
"4389","Coxofemoral Joint;Hip Joint","A ball-and-socket joint between the head of the femur and the acetabulum. (NCI)","C32742","HIP JOINT","Hip Joint","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32742"
"4390","Hip","The lateral prominence of the pelvis from the waist to the thigh. (NCI)","C64193","HIP","Hip","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C64193"
"4391","","A curved gray matter structure of the cerebrum that is part of the limbic system.","C12444","HIPPOCAMPUS","Hippocampus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12444"
"4392","","The bone prominence at the distal end of the humerus to which ligaments and tendons of the joints are attached.","C114187","HUMERAL EPICONDYLE","Humeral Epicondyle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C114187"
"4393","","The cylindrical, elongated bony body of the humerus.","C120671","HUMERUS SHAFT","Humeral Shaft","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C120671"
"4394","Bone, Humeral","The bone between the scapulohumeral and humeroulnar joints.","C12731","HUMERUS","Humerus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12731"
"4395","","The outer edge of the hymen or hymenal remnants.","C165999","HYMENAL RING","Hymenal Ring","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C165999"
"4396","Hyoid Bone","A U-shaped bone supporting the tongue. This bone is located at the base of the tongue and is suspended from the tips of the styloid processes of the temporal bones by the stylohyoid ligaments. (NCI)","C32752","HYOID BONE","Hyoid Bone","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32752"
"4397","","The twelfth cranial nerve.","C12732","HYPOGLOSSAL NERVE","Hypoglossal Nerve","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12732"
"4398","Hypopharynx","The lower part of the pharynx that connects to the esophagus. (NCI)","C12246","HYPOPHARYNX","Hypopharynx","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12246"
"4399","","A small region of the brain composed of multiple nuclei and located underneath the thalamus.","C12458","HYPOTHALAMUS","Hypothalamus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12458"
"4400","Ileocecal Region","The segment of the gastrointestinal tract where the terminal ileum transitions to the cecum, and where the ileocecal sphincter regulates the movement of chyme from the small intestine into the large intestine. (NCI)","C178001","ILEOCECAL JUNCTION","Ileocecal Junction","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C178001"
"4401","","A lymph node located in the ileum.","C176318","ILEUM LYMPH NODE","Ileum Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C176318"
"4402","","The portion of the gastrointestinal tract wall that surrounds the cavity of the ileum and contains collections of lymphatic tissue called Peyer patches, as well as receptors for bile salts and vitamin B12.","C176316","ILEUM WALL","Ileum Wall","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C176316"
"4403","","The portion of the small intestine between the jejunum and large intestine.","C12387","ILEUM","Ileum","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12387"
"4404","Terminal Ileum","The most distal section of the ileum that is continuous with the cecum. (NCI)","C33757","ILEUM, TERMINAL","Terminal Ileum","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C33757"
"4405","","A predominate bone structure which borders the ilium wing stretching from the anterior superior iliac spine to the posterior superior iliac spine.","C103818","ILIAC CREST","Iliac Crest","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C103818"
"4406","","The large smooth and concave surface of the ilium. (NCI)","C103454","ILIAC FOSSA","Iliac Fossa","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C103454"
"4407","","Lymph node(s) adjacent to the iliac vessels in the iliosacral region and cranial to the iliofemoral lymph node.","C32761","ILIAC LYMPH NODE","Iliac Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32761"
"4408","","Veins in the pelvis, which include the common, external and internal iliac veins.","C12734","ILIAC VEIN","Iliac Vein","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12734"
"4409","","A combination of two muscles found in the thigh, the iliacus and the psoas major, which have different sites of origin but a common insertion on the lesser trochanter of the femur; primary function is flexion of the hip.","C32764","ILIOPSOAS MUSCLE","Iliopsoas Muscle","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32764"
"4410","","A dense band of avascular, regular connective tissue. It is formed as the union of the superficial and deep layers of the tensor fascia latae, creating a thick band that extends inferiorly, taking its origins from the iliac crest, the tensor fascia latae, and the gluteus maximus, travelling inferiolaterally along the thigh, and inserting on Gerdy's tubercle on the lateral aspect of the tibia. Functionally, the iliotibial band helps to flex, abduct, and medially rotate the femur at the hip joint, and it also helps to stabilize the knee laterally.","C139207","ILIOTIBIAL BAND","Iliotibial Band","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C139207"
"4411","Ilium","The broad, dorsal, upper, and widest of the three principal bones composing either half of the pelvis. (NCI)","C32765","ILIUM","Ilium","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32765"
"4412","","A tooth between the canines in either jaw.","C32769","INCISOR","Incisor","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32769"
"4413","Incus","One of the three bones comprising the middle ear. This anvil-shaped bone is positioned between the malleus and the stapes. (NCI)","C32770","INCUS","Incus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32770"
"4414","","The portion of the pubic ramus that lies between the superior pubic ramus and the inferior ramus of the ischium.","C132392","INFERIOR PUBIC RAMUS","Inferior Pubic Ramus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C132392"
"4415","","A ridge on the outer surface of the temporal lobe below the middle sulcus. (NCI)","C32791","INFERIOR TEMPORAL GYRUS","Inferior Temporal Gyrus","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C32791"
"4416","","A large vein that returns blood from the lower half of the body to the heart.","C12815","INFERIOR VENA CAVA","Inferior Vena Cava","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C12815"
"4417","Infraclavicular Lymph Node;Subclavicular Lymph Node","A lymph node located in the area below the clavicle. (NCI)","C63705","INFRACLAVICULAR LYMPH NODE","Infraclavicular Lymph Node","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74456-C63705"
