"id:ID","core","ct","described_value_domain","description","label","name","ordinal","role","simple_data_type","uri"
"2275","Exp","","ISO 8601 datetime or interval","Date and time of specimen collection.","Date/Time of Specimen Collection","BSDTC","29","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/bs/bsdtc"
"2276","Perm","","","Study day of specimen collection relative to the sponsor-defined RFSTDTC.","Study Day of Specimen Collection","BSDY","30","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/bs/bsdy"
"2277","Perm","","","Text description of time when a measurement or observation should be taken as defined in the protocol. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See BSTPTNUM and BSTPTREF.","Planned Time Point Name","BSTPT","31","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/bs/bstpt"
"2278","Perm","","","Numerical version of BSTPT used in sorting.","Planned Time Point Number","BSTPTNUM","32","Timing","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/bs/bstptnum"
"2279","Perm","","ISO 8601 duration","Elapsed time relative to a planned fixed reference (BSTPTREF). This variable is useful where there are repetitive measures. Not a clock time or a date time variable, but an interval, represented as ISO duration.","Planned Elapsed Time from Time Point Ref","BSELTM","33","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/bs/bseltm"
"2280","Perm","","","Name of the fixed reference point referred to by BSELTM, BSTPTNUM, and BSTPT. Examples: PREVIOUS DOSE, PREVIOUS MEAL.","Time Point Reference","BSTPTREF","34","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/bs/bstptref"
"2281","Perm","","ISO 8601 datetime or interval","Date/time for a fixed reference time point defined by BSTPTREF.","Date/Time of Reference Time Point","BSRFTDTC","35","Timing","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/bs/bsrftdtc"
"2282","Req","","","Unique identifier for a study.","Study Identifier","STUDYID","1","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/studyid"
"2283","Req","","","Two-character abbreviation for the domain.","Domain Abbreviation","DOMAIN","2","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/domain"
"2284","Req","","","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Unique Subject Identifier","USUBJID","3","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/usubjid"
"2285","Req","","","Sequence number to ensure uniqueness of subject records within a domain. May be any valid number.","Sequence Number","CPSEQ","4","Identifier","Num","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpseq"
"2286","Perm","","","Used to tie together a block of related records in a single domain for a subject.","Group ID","CPGRPID","5","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpgrpid"
"2287","Perm","","","Internal or external specimen identifier.","Reference ID","CPREFID","6","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cprefid"
"2288","Perm","","","Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on the lab page.","Sponsor-Defined Identifier","CPSPID","7","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpspid"
"2289","Perm","","","Identifier used to link related records across domains. This may be a one-to-one or a one-to-many relationship.","Link ID","CPLNKID","8","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cplnkid"
"2290","Perm","","","Identifier used to link related records across domains. This will usually be a many-to-one relationship.","Link Group ID","CPLNKGRP","9","Identifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cplnkgrp"
"2291","Req","C181173","","Short name of the measurement, test, or examination described in CPTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in CPTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). CPTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""MONO"", ""MNS"".","Test or Examination Short Name","CPTESTCD","10","Topic","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cptestcd"
"2292","Req","C181174","","Long name for CPTESTCD. For cell phenotyping, the name (often abbreviated) of the cell population, as it is generally accepted by the scientific community, is populated (rather than a colloquial designation based on a primary marker, e.g., TLym Help rather than CD4). When the test is for a sublineage which can only be identified by specifying additional markers (i.e., has not been given a name) or which is further restricted to a subpopulation based on a particular cell state (e.g., activated, proliferating, apoptotic), the Sublineage Marker String (CPSBMRKS), Cell State (CPCELSTA), and Cell State Marker String (CPCSMRKS) variables are additionally populated and the value in CPTEST is suffixed with ""Sub"" to denote that it is a subset of the population identified in CPTEST (e.g., Monocytes Sub). \n The value in CPTEST cannot be longer than 40 characters.","Name of Measurement, Test or Examination","CPTEST","11","Synonym Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cptest"
"2293","Perm","","","Used to further subset the cell population identified in CPTEST based on the use of additional marker(s) that define a sublineage. The value in CPSBMRKS is used in combination with values in CPTEST and CPCELSTA to fully describe the cell population being measured. As such, it is an essential component of the full test name. \n For example, three unnamed sublineages of monocytes have been identified as: CCR2+CD16-, CCR2-CD16+, and CCR2+CD16+. Whereas the entire monocyte cell population can be defined as CD14+ cells, the additional CCR2 and CD16 markers are used to differentiate one sublineage from another. As none of these sublineages have been given names, they are only known by the CCR2 and CD16 marker combinations. By associating the CPTEST value of ""Monocytes Sub"" with, for example, a value of ""CCR2+CD16-"" in CPSBMRKS, the full test is defined to be the CCR2+CD16- monocyte subpopulation.","Sublineage Marker String","CPSBMRKS","12","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpsbmrks"
"2294","Perm","C181172","","A textual description of a subset of the cell population identified in CPTEST based on a particular functional and/or biological state (e.g., ""ACTIVATED"", ""PROLIFERATING"", ""SENESCENT""). When populated, the values in CPCELSTA and CPSMRKS, in combination with the values in CPTEST and CPSBMRKS, fully describe the cell population being measured.","Cell State","CPCELSTA","13","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpcelsta"
"2295","Perm","","","Identifies the marker(s) or indicator(s) used to define the cell state (i.e., the value in CPCELSTA). \n For example, when Ki67 expression is used to determine that a cell population is in a proliferating state (i.e., CPCELSTA value=""PROLIFERATING""), the value ""Ki67+"" in CPCSMRKS indicates that positive expression of Ki67 was used to define the population as proliferating. Similarly, a value of ""Ki67-"" in CPCSMRKS would indicate that lack of expression of Ki67 defined the ""NON-PROLIFERATING"" cell state in CPCELSTA. The CPCSMRKS value is useful for quickly determining which marker(s) were used to classify (i.e., operationally define) a cell population based on a functional/biological state.","Cell State Marker String","CPCSMRKS","14","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpcsmrks"
"2296","Perm","C181175","","Identifies any planned condition imposed by the assay system on the specimen at the time the test is performed. --TSTCND is generally used to distinguish between two or more records where the same assay is performed under varying (as opposed to fixed) conditions, usually for the purpose of making a comparison. For example, when the same assay (identified in --TEST) is performed under stimulated and non-stimulated conditions, the --TSTCND variable is used distinguish between the records.","Test Condition","CPTSTCND","15","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cptstcnd"
"2297","Perm","","","The textual description of the agent, if applicable, used to impose the condition identified in CPTSTCND. For example, records might be produced for the same assay run under stimulating (CPTSTCND value = ""STIMULATED"") conditions produced by different stimulating agents (e.g., phorbol myristate acetate, concanavalin A, PHA-P, TNF-alpha, Ionomycin, candida antigen).","Test Condition Agent","CPCNDAGT","16","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpcndagt"
"2298","Perm","","","The textual description of the agent that is binding to the entity in the CPTEST variable. The CPBDAGNT variable is used to indicate that there is a binding relationship between the entities in the CPTEST and CPBDAGNT variables, regardless of direction. \n The binding agent may be, but is not limited to, a test article; a portion of a test article; a substance related to a test article; an endogenous molecule; an allergen; an infectious agent; or a reagent (e.g., primary antibody) that confers the binding specificity for the measurement defined in CPTEST when it is needed to uniquely identify the test.","Binding Agent","CPBDAGNT","17","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpbdagnt"
"2299","Perm","","","Identifies the antibody clone (e.g., supplier-provided catalog name) used to confer specificity for the binding agent specified in CPBDAGNT.","Antibody Clone Identifier","CPABCLID","18","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpabclid"
"2300","Exp","","","The text string identifying the full set of markers/indicators used by the laboratory to operationally define the complete test based on the combination of CPTEST, CPSBMRKS, and CPCELSTA. Because laboratories often use different markers/indicators to identify a cell population, the relationship between a named cell population in CPTEST (as combined with CPSBMRKS and CPCELSTA values) and the set of markers used to identify that population is many-to-one. To ensure nuances important for accurately interpreting the data are accounted for and which arise from the use of different sets of markers, it is necessary to operationally define the test in terms of the complete set of markers/indicators used to perform that test.","Marker String","CPMRKSTR","19","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpmrkstr"
"2301","Perm","","","The sponsor-defined name assigned to a gate. Gates are electronic (i.e., a device setting or software-defined) boundaries set by a user to virtually parse a specimen into discrete populations based on a set of defined characteristics (e.g., presence, absence, or intensity of expression of various markers; physical size; internal complexity or granularity). Gates are used to constrain data collection or analysis to a specific cell population or region of interest within the specimen.","Gate","CPGATE","20","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpgate"
"2302","Perm","","","The text string identifying the set of parameters and the order in which they are applied to define the gating strategy. In practice, a series of 2-dimensional sub-gates based on different cell characteristics (i.e., markers/indicators/physical properties) are most often combined until the cell population of interest is sufficiently resolved (i.e., electronically isolated) from other cell populations contained within the specimen. \n For complex analyses, differences in gating strategies can produce subtle differences in results obtained for a test. To ensure nuances important for accurately interpreting the data are accounted for and which arise from the use of different gating strategies, it is often necessary to qualify the test in terms of the gating strategy. For some purposes, however, and at the discretion of the sponsor, only the ultimate or penultimate gate is identified. When specifying the gating strategy in CPGATDEF, each sub-gate should be listed in the order it was applied and separated from the next sub-gate using the pipe/vertical line (""|"") character.","Gate Definition","CPGATDEF","21","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpgatdef"
"2303","Perm","","","Sponsor's description of a test. The variable is intended to contain highly structured test description metadata used by a sponsor to unambiguously define (label) a test. Such values generally reside in a sponsor/laboratory test metadata repository. CPSPTSTD is not intended for unstructured (spontaneous) free text. \n An example of appropriate usage is when it is necessary to include identifying information for a target cell population on which a test is conducted when the target population is not part of the test name, e.g., tests for quantitative expression of a particular marker on a specific cell population.","Sponsor Test Description","CPSPTSTD","22","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpsptstd"
"2304","Perm","C181171","","Used to define a category of topic-variable values across subjects. Examples: ""IMMUNOPHENOTYPING"", ""CELL FUNCTION"", ""TARGET ENGAGEMENT"".","Category","CPCAT","23","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpcat"
"2305","Perm","","","A further categorization of CPCAT.","Subcategory","CPSCAT","24","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpscat"
"2306","Perm","","","Sponsor-defined textual description used to group tests run together as part of a test panel. Can be used with --GRPID to ensure that relationships between associated tests are accurately identified.","Test Panel","CPTSTPNL","25","Grouping Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cptstpnl"
"2307","Exp","","","Result of the measurement or finding as originally received or collected.","Result or Finding in Original Units","CPORRES","26","Result Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cporres"
"2308","Perm","C71620","","Original units in which the data were collected. The unit for CPORRES. Examples: ""10^6/L"", ""%"", ""MESF"".","Original Units","CPORRESU","27","Variable Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cporresu"
"2309","Perm","C177910","","Classifies the scale of the original result value with respect to whether the result is quantitative, ordinal, nominal, or narrative.","Result Scale","CPRESSCL","28","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpresscl"
"2310","Perm","C179588","","Classifies the kind of result (i.e., property type) originally reported for the test. Examples: ""NUMBER CONCENTRATION"", ""NUMBER FRACTION"", ""RATIO"".","Result Type","CPRESTYP","29","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cprestyp"
"2311","Perm","C177908","","Used to indicate the type of collected summary result. This includes source summary results collected on a CRF or provided by an external vendor (e.g., central lab). If the summary result is derived using individual source data records, this summary result should be represented in ADaM. If a sponsor has both a collected summary result and a derived summary result, the collected summary result should be represented in SDTM and the derived summary result should be represented in ADaM.","Collected Summary Result Type","CPCOLSRT","30","Record Qualifier","Char","http://id.d4k.dk/dataset/cdisc/sdtm/v3-4/cp/cpcolsrt"
