"id:ID","alt_label","definition","extensible","identifier","label","notation","pref_label","uri"
"462","Functional Assessment of Cancer Therapy-Bone Marrow Transplant Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Bone Marrow Transplant Version 4 test code.","false","C147540","Functional Assessment of Cancer Therapy-Bone Marrow Transplant Version 4 Questionnaire Test Code","FAC061TC","CDISC Questionnaire FACT-BMT Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147540"
"463","Functional Assessment of Cancer Therapy-Bone Marrow Transplant Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Bone Marrow Transplant Version 4 test name.","false","C147539","Functional Assessment of Cancer Therapy-Bone Marrow Transplant Version 4 Questionnaire Test Name","FAC061TN","CDISC Questionnaire FACT-BMT Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147539"
"464","Functional Assessment of Cancer Therapy-Bone Pain Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Bone Pain Version 4 test code.","false","C179940","Functional Assessment of Cancer Therapy-Bone Pain Version 4 Questionnaire Test Code","FAC074TC","CDISC Questionnaire FACT-BP Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179940"
"465","Functional Assessment of Cancer Therapy-Bone Pain Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Bone Pain Version 4 test name.","false","C179939","Functional Assessment of Cancer Therapy-Bone Pain Version 4 Questionnaire Test Name","FAC074TN","CDISC Questionnaire FACT-BP Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179939"
"466","Functional Assessment of Cancer Therapy-Brain Symptom Index Questionnaire Test Code","Functional Assessment of Cancer Therapy-Brain Symptom Index test code.","false","C138221","Functional Assessment of Cancer Therapy-Brain Symptom Index Questionnaire Test Code","FAC029TC","CDISC Questionnaire FBRSI Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138221"
"467","Functional Assessment of Cancer Therapy-Brain Symptom Index Questionnaire Test Name","Functional Assessment of Cancer Therapy-Brain Symptom Index test name.","false","C138220","Functional Assessment of Cancer Therapy-Brain Symptom Index Questionnaire Test Name","FAC029TN","CDISC Questionnaire FBRSI Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138220"
"468","Functional Assessment of Cancer Therapy-Breast Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Breast Version 4 test code.","false","C129094","Functional Assessment of Cancer Therapy-Breast Version 4 Questionnaire Test Code","FAC005TC","CDISC Questionnaire FACT-B Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129094"
"469","Functional Assessment of Cancer Therapy-Breast Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Breast Version 4 test name.","false","C129093","Functional Assessment of Cancer Therapy-Breast Version 4 Questionnaire Test Name","FAC005TN","CDISC Questionnaire FACT-B Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129093"
"470","Functional Assessment of Cancer Therapy-Cognitive Function Version 3 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Cognitive Function Version 3 test code.","false","C166184","Functional Assessment of Cancer Therapy-Cognitive Function Version 3 Questionnaire Test Code","FAC075TC","CDISC Questionnaire FACT-COG Version 3 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166184"
"471","Functional Assessment of Cancer Therapy-Cognitive Function Version 3 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Cognitive Function Version 3 test name.","false","C166183","Functional Assessment of Cancer Therapy-Cognitive Function Version 3 Questionnaire Test Name","FAC075TN","CDISC Questionnaire FACT-COG Version 3 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166183"
"472","Functional Assessment of Cancer Therapy-Colorectal Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Colorectal Version 4 test code.","false","C150774","Functional Assessment of Cancer Therapy-Colorectal Version 4 Questionnaire Test Code","FAC008TC","CDISC Questionnaire FACT-C Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150774"
"473","Functional Assessment of Cancer Therapy-Colorectal Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Colorectal Version 4 test name.","false","C150773","Functional Assessment of Cancer Therapy-Colorectal Version 4 Questionnaire Test Name","FAC008TN","CDISC Questionnaire FACT-C Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150773"
"474","Functional Assessment of Cancer Therapy-Hepatobiliary Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Hepatobiliary Version 4 test code.","false","C130255","Functional Assessment of Cancer Therapy-Hepatobiliary Version 4 Questionnaire Test Code","FAC015TC","CDISC Questionnaire FACT-HEP Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130255"
"475","Functional Assessment of Cancer Therapy-Hepatobiliary Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Hepatobiliary Version 4 test name.","false","C130254","Functional Assessment of Cancer Therapy-Hepatobiliary Version 4 Questionnaire Test Name","FAC015TN","CDISC Questionnaire FACT-HEP Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130254"
"476","Functional Assessment of Cancer Therapy-Kidney Symptom Index-15 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Kidney Symptom Index-15 test code.","false","C138223","Functional Assessment of Cancer Therapy-Kidney Symptom Index-15 Questionnaire Test Code","FAC039TC","CDISC Questionnaire FKSI-15 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138223"
"477","Functional Assessment of Cancer Therapy-Kidney Symptom Index-15 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Kidney Symptom Index-15 test name.","false","C138222","Functional Assessment of Cancer Therapy-Kidney Symptom Index-15 Questionnaire Test Name","FAC039TN","CDISC Questionnaire FKSI-15 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138222"
"478","Functional Assessment of Cancer Therapy-Kidney Symptom Index-Disease-Related Symptoms Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Kidney Symptom Index-Disease-Related Symptoms Version 4 test code.","false","C150784","Functional Assessment of Cancer Therapy-Kidney Symptom Index-Disease-Related Symptoms Version 4 Questionnaire Test Code","FAC041TC","CDISC Questionnaire FKSI-DRS Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150784"
"479","Functional Assessment of Cancer Therapy-Kidney Symptom Index-Disease-Related Symptoms Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Kidney Symptom Index-Disease-Related Symptoms Version 4 test name.","false","C150783","Functional Assessment of Cancer Therapy-Kidney Symptom Index-Disease-Related Symptoms Version 4 Questionnaire Test Name","FAC041TN","CDISC Questionnaire FKSI-DRS Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150783"
"480","Functional Assessment of Cancer Therapy-Leukemia Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Leukemia Version 4 test code.","false","C130253","Functional Assessment of Cancer Therapy-Leukemia Version 4 Questionnaire Test Code","FAC017TC","CDISC Questionnaire FACT-LEU Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130253"
"481","Functional Assessment of Cancer Therapy-Leukemia Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Leukemia Version 4 test name.","false","C130252","Functional Assessment of Cancer Therapy-Leukemia Version 4 Questionnaire Test Name","FAC017TN","CDISC Questionnaire FACT-LEU Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130252"
"482","Functional Assessment of Cancer Therapy-Lung Symptom Index Questionnaire Test Code","Functional Assessment of Cancer Therapy-Lung Symptom Index test code.","false","C138225","Functional Assessment of Cancer Therapy-Lung Symptom Index Questionnaire Test Code","FAC043TC","CDISC Questionnaire FLSI Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138225"
"483","Functional Assessment of Cancer Therapy-Lung Symptom Index Questionnaire Test Name","Functional Assessment of Cancer Therapy-Lung Symptom Index test name.","false","C138224","Functional Assessment of Cancer Therapy-Lung Symptom Index Questionnaire Test Name","FAC043TN","CDISC Questionnaire FLSI Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C138224"
"484","Functional Assessment of Cancer Therapy-Lung Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Lung Version 4 test code.","false","C150782","Functional Assessment of Cancer Therapy-Lung Version 4 Questionnaire Test Code","FAC016TC","CDISC Questionnaire FACT-L Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150782"
"485","Functional Assessment of Cancer Therapy-Lung Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Lung Version 4 test name.","false","C150781","Functional Assessment of Cancer Therapy-Lung Version 4 Questionnaire Test Name","FAC016TN","CDISC Questionnaire FACT-L Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150781"
"486","Functional Assessment of Cancer Therapy-Lymphoma Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Lymphoma Version 4 test code.","false","C130257","Functional Assessment of Cancer Therapy-Lymphoma Version 4 Questionnaire Test Code","FAC018TC","CDISC Questionnaire FACT-LYM Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130257"
"487","Functional Assessment of Cancer Therapy-Lymphoma Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Lymphoma Version 4 test name.","false","C130256","Functional Assessment of Cancer Therapy-Lymphoma Version 4 Questionnaire Test Name","FAC018TN","CDISC Questionnaire FACT-LYM Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130256"
"488","Functional Assessment of Cancer Therapy-Ovarian Symptom Index Questionnaire Test Code","Functional Assessment of Cancer Therapy-Ovarian Symptom Index test code.","false","C129096","Functional Assessment of Cancer Therapy-Ovarian Symptom Index Questionnaire Test Code","FAC049TC","CDISC Questionnaire FOSI Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129096"
"489","Functional Assessment of Cancer Therapy-Ovarian Symptom Index Questionnaire Test Name","Functional Assessment of Cancer Therapy-Ovarian Symptom Index test name.","false","C129095","Functional Assessment of Cancer Therapy-Ovarian Symptom Index Questionnaire Test Name","FAC049TN","CDISC Questionnaire FOSI Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C129095"
"490","Functional Assessment of Cancer Therapy-Taxane Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Taxane Version 4 test code.","false","C150776","Functional Assessment of Cancer Therapy-Taxane Version 4 Questionnaire Test Code","FAC063TC","CDISC Questionnaire FACT-Taxane Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150776"
"491","Functional Assessment of Cancer Therapy-Taxane Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Taxane Version 4 test name.","false","C150775","Functional Assessment of Cancer Therapy-Taxane Version 4 Questionnaire Test Name","FAC063TN","CDISC Questionnaire FACT-Taxane Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150775"
"492","Functional Assessment of Cancer Therapy/Gynecologic Oncology Group-Neurotoxicity Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy/Gynecologic Oncology Group-Neurotoxicity Version 4 test code.","false","C150780","Functional Assessment of Cancer Therapy/Gynecologic Oncology Group-Neurotoxicity Version 4 Questionnaire Test Code","FAC057TC","CDISC Questionnaire FACT/GOG-NTX Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150780"
"493","Functional Assessment of Cancer Therapy/Gynecologic Oncology Group-Neurotoxicity Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy/Gynecologic Oncology Group-Neurotoxicity Version 4 test name.","false","C150779","Functional Assessment of Cancer Therapy/Gynecologic Oncology Group-Neurotoxicity Version 4 Questionnaire Test Name","FAC057TN","CDISC Questionnaire FACT/GOG-NTX Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150779"
"494","Functional Assessment of Chronic Illness Therapy-Dyspnea 10 Item Short Form Questionnaire Test Code","Functional Assessment of Chronic Illness Therapy-Dyspnea 10 Item Short Form test code.","false","C147542","Functional Assessment of Chronic Illness Therapy-Dyspnea 10 Item Short Form Questionnaire Test Code","FAC084TC","CDISC Questionnaire FACIT-Dyspnea 10 Item Short Form Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147542"
"495","Functional Assessment of Chronic Illness Therapy-Dyspnea 10 Item Short Form Questionnaire Test Name","Functional Assessment of Chronic Illness Therapy-Dyspnea 10 Item Short Form test name.","false","C147541","Functional Assessment of Chronic Illness Therapy-Dyspnea 10 Item Short Form Questionnaire Test Name","FAC084TN","CDISC Questionnaire FACIT-Dyspnea 10 Item Short Form Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C147541"
"496","Functional Assessment of Chronic Illness Therapy-Dyspnea Scale 33 Item Bank Questionnaire Test Code","Functional Assessment of Chronic Illness Therapy-Dyspnea Scale 33 Item Bank test code.","false","C154451","Functional Assessment of Chronic Illness Therapy-Dyspnea Scale 33 Item Bank Questionnaire Test Code","FAC100TC","CDISC Questionnaire FACIT-Dyspnea Scale 33 Item Bank Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154451"
